id,name,state
G40051,Grady County,OK
G40053,Grant County,OK
G40055,Greer County,OK
G40057,Harmon County,OK
G40059,Harper County,OK
G40061,Haskell County,OK
G40063,Hughes County,OK
G40065,Jackson County,OK
G40067,Jefferson County,OK
G40069,Johnston County,OK
G40071,Kay County,OK
G40073,Kingfisher County,OK
G40075,Kiowa County,OK
G40077,Latimer County,OK
G40079,Le Flore County,OK
G40081,Lincoln County,OK
G40083,Logan County,OK
G40085,Love County,OK
G40087,McClain County,OK
G40089,McCurtain County,OK
G40091,McIntosh County,OK
G40093,Major County,OK
G40095,Marshall County,OK
G40097,Mayes County,OK
G40099,Murray County,OK
G40101,Muskogee County,OK
G40103,Noble County,OK
G40105,Nowata County,OK
G40107,Okfuskee County,OK
G40109,Oklahoma County,OK
G40111,Okmulgee County,OK
G40113,Osage County,OK
G40115,Ottawa County,OK
G40117,Pawnee County,OK
G40119,Payne County,OK
G40121,Pittsburg County,OK
G40123,Pontotoc County,OK
G40125,Pottawatomie County,OK
G40127,Pushmataha County,OK
G40129,Roger Mills County,OK
G40131,Rogers County,OK
G40133,Seminole County,OK
G40135,Sequoyah County,OK
G40137,Stephens County,OK
G40139,Texas County,OK
G40141,Tillman County,OK
G40143,Tulsa County,OK
G40145,Wagoner County,OK
G40147,Washington County,OK
G40149,Washita County,OK
G40151,Woods County,OK
G40153,Woodward County,OK
G41001,Baker County,OR
G41003,Benton County,OR
G41005,Clackamas County,OR
G41007,Clatsop County,OR
G41009,Columbia County,OR
G41011,Coos County,OR
G41013,Crook County,OR
G41015,Curry County,OR
G41017,Deschutes County,OR
G41019,Douglas County,OR
G41021,Gilliam County,OR
G41023,Grant County,OR
G41025,Harney County,OR
G41027,Hood River County,OR
G41029,Jackson County,OR
G41031,Jefferson County,OR
G41033,Josephine County,OR
G41035,Klamath County,OR
G41037,Lake County,OR
G41039,Lane County,OR
G41041,Lincoln County,OR
G41043,Linn County,OR
G41045,Malheur County,OR
G41047,Marion County,OR
G41049,Morrow County,OR
G41051,Multnomah County,OR
G41053,Polk County,OR
G41055,Sherman County,OR
G41057,Tillamook County,OR
G41059,Umatilla County,OR
G41061,Union County,OR
G41063,Wallowa County,OR
G41065,Wasco County,OR
G41067,Washington County,OR
G41069,Wheeler County,OR
G41071,Yamhill County,OR
G42001,Adams County,PA
G42003,Allegheny County,PA
G42005,Armstrong County,PA
G42007,Beaver County,PA
G42009,Bedford County,PA
G42011,Berks County,PA
G42013,Blair County,PA
G42015,Bradford County,PA
G42017,Bucks County,PA
G42019,Butler County,PA
G42021,Cambria County,PA
G42023,Cameron County,PA
G42025,Carbon County,PA
G42027,Centre County,PA
G42029,Chester County,PA
G42031,Clarion County,PA
G42033,Clearfield County,PA
G42035,Clinton County,PA
G42037,Columbia County,PA
G42039,Crawford County,PA
G42041,Cumberland County,PA
G42043,Dauphin County,PA
G42045,Delaware County,PA
G42047,Elk County,PA
G42049,Erie County,PA
G42051,Fayette County,PA
G42053,Forest County,PA
G42055,Franklin County,PA
G42057,Fulton County,PA
G42059,Greene County,PA
G42061,Huntingdon County,PA
G42063,Indiana County,PA
G42065,Jefferson County,PA
G42067,Juniata County,PA
G42069,Lackawanna County,PA
G42071,Lancaster County,PA
G42073,Lawrence County,PA
G42075,Lebanon County,PA
G42077,Lehigh County,PA
G42079,Luzerne County,PA
G42081,Lycoming County,PA
G42083,McKean County,PA
G42085,Mercer County,PA
G42087,Mifflin County,PA
G42089,Monroe County,PA
G42091,Montgomery County,PA
G42093,Montour County,PA
G42095,Northampton County,PA
G42097,Northumberland County,PA
G42099,Perry County,PA
G42101,Philadelphia County,PA
G42103,Pike County,PA
G42105,Potter County,PA
G42107,Schuylkill County,PA
G42109,Snyder County,PA
G42111,Somerset County,PA
G42113,Sullivan County,PA
G42115,Susquehanna County,PA
G42117,Tioga County,PA
G42119,Union County,PA
G42121,Venango County,PA
G42123,Warren County,PA
G42125,Washington County,PA
G42127,Wayne County,PA
G42129,Westmoreland County,PA
G42131,Wyoming County,PA
G42133,York County,PA
G44001,Bristol County,RI
G44003,Kent County,RI
G44005,Newport County,RI
G44007,Providence County,RI
G44009,Washington County,RI
G45001,Abbeville County,SC
G45003,Aiken County,SC
G45005,Allendale County,SC
G45007,Anderson County,SC
G45009,Bamberg County,SC
G45011,Barnwell County,SC
G45013,Beaufort County,SC
G45015,Berkeley County,SC
G45017,Calhoun County,SC
G45019,Charleston County,SC
G45021,Cherokee County,SC
G45023,Chester County,SC
G45025,Chesterfield County,SC
G45027,Clarendon County,SC
G45029,Colleton County,SC
G45031,Darlington County,SC
G45033,Dillon County,SC
G45035,Dorchester County,SC
G45037,Edgefield County,SC
G45039,Fairfield County,SC
G45041,Florence County,SC
G45043,Georgetown County,SC
G45045,Greenville County,SC
G45047,Greenwood County,SC
G45049,Hampton County,SC
G45051,Horry County,SC
G45053,Jasper County,SC
G45055,Kershaw County,SC
G45057,Lancaster County,SC
G45059,Laurens County,SC
G45061,Lee County,SC
G45063,Lexington County,SC
G45065,McCormick County,SC
G45067,Marion County,SC
G45069,Marlboro County,SC
G45071,Newberry County,SC
G45073,Oconee County,SC
G45075,Orangeburg County,SC
G45077,Pickens County,SC
G45079,Richland County,SC
G45081,Saluda County,SC
G45083,Spartanburg County,SC
G45085,Sumter County,SC
G45087,Union County,SC
G45089,Williamsburg County,SC
G45091,York County,SC
G46003,Aurora County,SD
G46005,Beadle County,SD
G46007,Bennett County,SD
G46009,Bon Homme County,SD
G46011,Brookings County,SD
G46013,Brown County,SD
G46015,Brule County,SD
G46017,Buffalo County,SD
G46019,Butte County,SD
G46021,Campbell County,SD
G46023,Charles Mix County,SD
G46025,Clark County,SD
G46027,Clay County,SD
G46029,Codington County,SD
G46031,Corson County,SD
G46033,Custer County,SD
G46035,Davison County,SD
G46037,Day County,SD
G46039,Deuel County,SD
G46041,Dewey County,SD
G46043,Douglas County,SD
G46045,Edmunds County,SD
G46047,Fall River County,SD
G46049,Faulk County,SD
G46051,Grant County,SD
G46053,Gregory County,SD
G46055,Haakon County,SD
G46057,Hamlin County,SD
G46059,Hand County,SD
G46061,Hanson County,SD
G46063,Harding County,SD
G46065,Hughes County,SD
G46067,Hutchinson County,SD
G46069,Hyde County,SD
G46071,Jackson County,SD
G46073,Jerauld County,SD
G46075,Jones County,SD
G46077,Kingsbury County,SD
G46079,Lake County,SD
G46081,Lawrence County,SD
G46083,Lincoln County,SD
G46085,Lyman County,SD
G46087,McCook County,SD
G46089,McPherson County,SD
G46091,Marshall County,SD
G46093,Meade County,SD
G46095,Mellette County,SD
G46097,Miner County,SD
G46099,Minnehaha County,SD
G46101,Moody County,SD
G46102,Oglala Lakota County,SD
G46103,Pennington County,SD
G46105,Perkins County,SD
G46107,Potter County,SD
G46109,Roberts County,SD
G46111,Sanborn County,SD
G46115,Spink County,SD
G46117,Stanley County,SD
G46119,Sully County,SD
G46121,Todd County,SD
G46123,Tripp County,SD
G46125,Turner County,SD
G46127,Union County,SD
G46129,Walworth County,SD
G46135,Yankton County,SD
G46137,Ziebach County,SD
G47001,Anderson County,TN
G47003,Bedford County,TN
G47005,Benton County,TN
G47007,Bledsoe County,TN
G47009,Blount County,TN
G47011,Bradley County,TN
G47013,Campbell County,TN
G47015,Cannon County,TN
G47017,Carroll County,TN
G47019,Carter County,TN
G47021,Cheatham County,TN
G47023,Chester County,TN
G47025,Claiborne County,TN
G47027,Clay County,TN
G47029,Cocke County,TN
G47031,Coffee County,TN
G47033,Crockett County,TN
G47035,Cumberland County,TN
G47037,Davidson County,TN
G47039,Decatur County,TN
G47041,DeKalb County,TN
G47043,Dickson County,TN
G47045,Dyer County,TN
G47047,Fayette County,TN
G47049,Fentress County,TN
G47051,Franklin County,TN
G47053,Gibson County,TN
G47055,Giles County,TN
G47057,Grainger County,TN
G47059,Greene County,TN
G47061,Grundy County,TN
G47063,Hamblen County,TN
G47065,Hamilton County,TN
G47067,Hancock County,TN
G47069,Hardeman County,TN
G47071,Hardin County,TN
G47073,Hawkins County,TN
G47075,Haywood County,TN
G47077,Henderson County,TN
G47079,Henry County,TN
G47081,Hickman County,TN
G47083,Houston County,TN
G47085,Humphreys County,TN
G47087,Jackson County,TN
G47089,Jefferson County,TN
G47091,Johnson County,TN
G47093,Knox County,TN
G47095,Lake County,TN
G47097,Lauderdale County,TN
G47099,Lawrence County,TN
G47101,Lewis County,TN
G47103,Lincoln County,TN
G47105,Loudon County,TN
G47107,McMinn County,TN
G47109,McNairy County,TN
G47111,Macon County,TN
G47113,Madison County,TN
G47115,Marion County,TN
G47117,Marshall County,TN
G47119,Maury County,TN
G47121,Meigs County,TN
G47123,Monroe County,TN
G47125,Montgomery County,TN
G47127,Moore County,TN
G47129,Morgan County,TN
G47131,Obion County,TN
G47133,Overton County,TN
G47135,Perry County,TN
G47137,Pickett County,TN
G47139,Polk County,TN
G47141,Putnam County,TN
G47143,Rhea County,TN
G47145,Roane County,TN
G47147,Robertson County,TN
G47149,Rutherford County,TN
G47151,Scott County,TN
G47153,Sequatchie County,TN
G47155,Sevier County,TN
G47157,Shelby County,TN
G47159,Smith County,TN
G47161,Stewart County,TN
G47163,Sullivan County,TN
G47165,Sumner County,TN
G47167,Tipton County,TN
G47169,Trousdale County,TN
G47171,Unicoi County,TN
G47173,Union County,TN
G47175,Van Buren County,TN
G47177,Warren County,TN
G47179,Washington County,TN
G47181,Wayne County,TN
G47183,Weakley County,TN
G47185,White County,TN
G47187,Williamson County,TN
G47189,Wilson County,TN
G48001,Anderson County,TX
G48003,Andrews County,TX
G48005,Angelina County,TX
G48007,Aransas County,TX
G48009,Archer County,TX
G48011,Armstrong County,TX
G48013,Atascosa County,TX
G48015,Austin County,TX
G48017,Bailey County,TX
G48019,Bandera County,TX
G48021,Bastrop County,TX
G48023,Baylor County,TX
G48025,Bee County,TX
G48027,Bell County,TX
G48029,Bexar County,TX
G48031,Blanco County,TX
G48033,Borden County,TX
G48035,Bosque County,TX
G48037,Bowie County,TX
G48039,Brazoria County,TX
G48041,Brazos County,TX
G48043,Brewster County,TX
G48045,Briscoe County,TX
G48047,Brooks County,TX
G48049,Brown County,TX
G48051,Burleson County,TX
G48053,Burnet County,TX
G48055,Caldwell County,TX
G48057,Calhoun County,TX
G48059,Callahan County,TX
G48061,Cameron County,TX
G48063,Camp County,TX
G48065,Carson County,TX
G48067,Cass County,TX
G48069,Castro County,TX
G48071,Chambers County,TX
G48073,Cherokee County,TX
G48075,Childress County,TX
G48077,Clay County,TX
G48079,Cochran County,TX
G48081,Coke County,TX
G48083,Coleman County,TX
G48085,Collin County,TX
G48087,Collingsworth County,TX
G48089,Colorado County,TX
G48091,Comal County,TX
G48093,Comanche County,TX
G48095,Concho County,TX
G48097,Cooke County,TX
G48099,Coryell County,TX
G48101,Cottle County,TX
G48103,Crane County,TX
G48105,Crockett County,TX
G48107,Crosby County,TX
G48109,Culberson County,TX
G48111,Dallam County,TX
G48113,Dallas County,TX
G48115,Dawson County,TX
G48117,Deaf Smith County,TX
G48119,Delta County,TX
G48121,Denton County,TX
G48123,DeWitt County,TX
G48125,Dickens County,TX
G48127,Dimmit County,TX
G48129,Donley County,TX
G48131,Duval County,TX
G48133,Eastland County,TX
G48135,Ector County,TX
G48137,Edwards County,TX
G48139,Ellis County,TX
G48141,El Paso County,TX
G48143,Erath County,TX
G48145,Falls County,TX
G48147,Fannin County,TX
G48149,Fayette County,TX
G48151,Fisher County,TX
G48153,Floyd County,TX
G48155,Foard County,TX
G48157,Fort Bend County,TX
G48159,Franklin County,TX
G48161,Freestone County,TX
G48163,Frio County,TX
G48165,Gaines County,TX
G48167,Galveston County,TX
G48169,Garza County,TX
G48171,Gillespie County,TX
G48173,Glasscock County,TX
G48175,Goliad County,TX
G48177,Gonzales County,TX
G48179,Gray County,TX
G48181,Grayson County,TX
G48183,Gregg County,TX
G48185,Grimes County,TX
G48187,Guadalupe County,TX
G48189,Hale County,TX
G48191,Hall County,TX
G48193,Hamilton County,TX
G48195,Hansford County,TX
G48197,Hardeman County,TX
G48199,Hardin County,TX
G48201,Harris County,TX
G48203,Harrison County,TX
G48205,Hartley County,TX
G48207,Haskell County,TX
G48209,Hays County,TX
G48211,Hemphill County,TX
G48213,Henderson County,TX
G48215,Hidalgo County,TX
G48217,Hill County,TX
G48219,Hockley County,TX
G48221,Hood County,TX
G48223,Hopkins County,TX
G48225,Houston County,TX
G48227,Howard County,TX
G48229,Hudspeth County,TX
G48231,Hunt County,TX
G48233,Hutchinson County,TX
G48235,Irion County,TX
G48237,Jack County,TX
G48239,Jackson County,TX
G48241,Jasper County,TX
G48243,Jeff Davis County,TX
G48245,Jefferson County,TX
G48247,Jim Hogg County,TX
G48249,Jim Wells County,TX
G48251,Johnson County,TX
G48253,Jones County,TX
G48255,Karnes County,TX
G48257,Kaufman County,TX
G48259,Kendall County,TX
G48261,Kenedy County,TX
G48263,Kent County,TX
G48265,Kerr County,TX
G48267,Kimble County,TX
G48269,King County,TX
G48271,Kinney County,TX
G48273,Kleberg County,TX
G48275,Knox County,TX
G48277,Lamar County,TX
G48279,Lamb County,TX
G48281,Lampasas County,TX
G48283,La Salle County,TX
G48285,Lavaca County,TX
G48287,Lee County,TX
G48289,Leon County,TX
G48291,Liberty County,TX
G48293,Limestone County,TX
G48295,Lipscomb County,TX
G48297,Live Oak County,TX
G48299,Llano County,TX
G48301,Loving County,TX
G48303,Lubbock County,TX
G48305,Lynn County,TX
G48307,McCulloch County,TX
G48309,McLennan County,TX
G48311,McMullen County,TX
G48313,Madison County,TX
G48315,Marion County,TX
G48317,Martin County,TX
G48319,Mason County,TX
G48321,Matagorda County,TX
G48323,Maverick County,TX
G48325,Medina County,TX
G48327,Menard County,TX
G48329,Midland County,TX
G48331,Milam County,TX
G48333,Mills County,TX
G48335,Mitchell County,TX
G48337,Montague County,TX
G48339,Montgomery County,TX
G48341,Moore County,TX
G48343,Morris County,TX
G48345,Motley County,TX
G48347,Nacogdoches County,TX
G48349,Navarro County,TX
G48351,Newton County,TX
G48353,Nolan County,TX
G48355,Nueces County,TX
G48357,Ochiltree County,TX
G48359,Oldham County,TX
G48361,Orange County,TX
G48363,Palo Pinto County,TX
G48365,Panola County,TX
G48367,Parker County,TX
G48369,Parmer County,TX
G48371,Pecos County,TX
G48373,Polk County,TX
G48375,Potter County,TX
G48377,Presidio County,TX
G48379,Rains County,TX
G48381,Randall County,TX
G48383,Reagan County,TX
G48385,Real County,TX
G48387,Red River County,TX
G48389,Reeves County,TX
G48391,Refugio County,TX
G48393,Roberts County,TX
G48395,Robertson County,TX
G48397,Rockwall County,TX
G48399,Runnels County,TX
G48401,Rusk County,TX
G48403,Sabine County,TX
G48405,San Augustine County,TX
G48407,San Jacinto County,TX
G48409,San Patricio County,TX
G48411,San Saba County,TX
G48413,Schleicher County,TX
G48415,Scurry County,TX
G48417,Shackelford County,TX
G48419,Shelby County,TX
G48421,Sherman County,TX
G48423,Smith County,TX
G48425,Somervell County,TX
G48427,Starr County,TX
G48429,Stephens County,TX
G48431,Sterling County,TX
G48433,Stonewall County,TX
G48435,Sutton County,TX
G48437,Swisher County,TX
G48439,Tarrant County,TX
G48441,Taylor County,TX
G48443,Terrell County,TX
G48445,Terry County,TX
G48447,Throckmorton County,TX
G48449,Titus County,TX
G48451,Tom Green County,TX
G48453,Travis County,TX
G48455,Trinity County,TX
G48457,Tyler County,TX
G48459,Upshur County,TX
G48461,Upton County,TX
G48463,Uvalde County,TX
G48465,Val Verde County,TX
G48467,Van Zandt County,TX
G48469,Victoria County,TX
G48471,Walker County,TX
G48473,Waller County,TX
G48475,Ward County,TX
G48477,Washington County,TX
G48479,Webb County,TX
G48481,Wharton County,TX
G48483,Wheeler County,TX
G48485,Wichita County,TX
G48487,Wilbarger County,TX
G48489,Willacy County,TX
G48491,Williamson County,TX
G48493,Wilson County,TX
G48495,Winkler County,TX
G48497,Wise County,TX
G48499,Wood County,TX
G48501,Yoakum County,TX
G48503,Young County,TX
G48505,Zapata County,TX
G48507,Zavala County,TX
G49001,Beaver County,UT
G49003,Box Elder County,UT
G49005,Cache County,UT
G49007,Carbon County,UT
G49009,Daggett County,UT
G49011,Davis County,UT
G49013,Duchesne County,UT
G49015,Emery County,UT
G49017,Garfield County,UT
G49019,Grand County,UT
G49021,Iron County,UT
G49023,Juab County,UT
G49025,Kane County,UT
G49027,Millard County,UT
G49029,Morgan County,UT
G49031,Piute County,UT
G49033,Rich County,UT
G49035,Salt Lake County,UT
G49037,San Juan County,UT
G49039,Sanpete County,UT
G49041,Sevier County,UT
G49043,Summit County,UT
G49045,Tooele County,UT
G49047,Uintah County,UT
G49049,Utah County,UT
G49051,Wasatch County,UT
G49053,Washington County,UT
G49055,Wayne County,UT
G49057,Weber County,UT
G50001,Addison County,VT
G50003,Bennington County,VT
G50005,Caledonia County,VT
G50007,Chittenden County,VT
G50009,Essex County,VT
G50011,Franklin County,VT
G50013,Grand Isle County,VT
G50015,Lamoille County,VT
G50017,Orange County,VT
G50019,Orleans County,VT
G50021,Rutland County,VT
G50023,Washington County,VT
G50025,Windham County,VT
G50027,Windsor County,VT
G51001,Accomack County,VA
G51003,Albemarle County,VA
G51005,Alleghany County,VA
G51007,Amelia County,VA
G51009,Amherst County,VA
G51011,Appomattox County,VA
G51013,Arlington County,VA
G51015,Augusta County,VA
G51017,Bath County,VA
G51019,Bedford County,VA
G51021,Bland County,VA
G51023,Botetourt County,VA
G51025,Brunswick County,VA
G51027,Buchanan County,VA
G51029,Buckingham County,VA
G51031,Campbell County,VA
G51033,Caroline County,VA
G51035,Carroll County,VA
G51036,Charles City County,VA
G51037,Charlotte County,VA
G51041,Chesterfield County,VA
G51043,Clarke County,VA
G51045,Craig County,VA
G51047,Culpeper County,VA
G51049,Cumberland County,VA
G51051,Dickenson County,VA
G51053,Dinwiddie County,VA
G51057,Essex County,VA
G51059,Fairfax County,VA
G51061,Fauquier County,VA
G51063,Floyd County,VA
G51065,Fluvanna County,VA
G51067,Franklin County,VA
G51069,Frederick County,VA
G51071,Giles County,VA
G51073,Gloucester County,VA
G51075,Goochland County,VA
G51077,Grayson County,VA
G51079,Greene County,VA
G51081,Greensville County,VA
G51083,Halifax County,VA
G51085,Hanover County,VA
G51087,Henrico County,VA
G51089,Henry County,VA
G51091,Highland County,VA
G51093,Isle of Wight County,VA
G51095,James City County,VA
G51097,King and Queen County,VA
G51099,King George County,VA
G51101,King William County,VA
G51103,Lancaster County,VA
G51105,Lee County,VA
G51107,Loudoun County,VA
G51109,Louisa County,VA
G51111,Lunenburg County,VA
G51113,Madison County,VA
G51115,Mathews County,VA
G51117,Mecklenburg County,VA
G51119,Middlesex County,VA
G51121,Montgomery County,VA
G51125,Nelson County,VA
G51127,New Kent County,VA
G51131,Northampton County,VA
G51133,Northumberland County,VA
G51135,Nottoway County,VA
G51137,Orange County,VA
G51139,Page County,VA
G51141,Patrick County,VA
G51143,Pittsylvania County,VA
G51145,Powhatan County,VA
G51147,Prince Edward County,VA
G51149,Prince George County,VA
G51153,Prince William County,VA
G51155,Pulaski County,VA
G51157,Rappahannock County,VA
G51159,Richmond County,VA
G51161,Roanoke County,VA
G51163,Rockbridge County,VA
G51165,Rockingham County,VA
G51167,Russell County,VA
G51169,Scott County,VA
G51171,Shenandoah County,VA
G51173,Smyth County,VA
G51175,Southampton County,VA
G51177,Spotsylvania County,VA
G51179,Stafford County,VA
G51181,Surry County,VA
G51183,Sussex County,VA
G51185,Tazewell County,VA
G51187,Warren County,VA
G51191,Washington County,VA
G51193,Westmoreland County,VA
G51195,Wise County,VA
G51197,Wythe County,VA
G51199,York County,VA
G51510,Alexandria city,VA
G51520,Bristol city,VA
G51530,Buena Vista city,VA
G51540,Charlottesville city,VA
G51550,Chesapeake city,VA
G51570,Colonial Heights city,VA
G51580,Covington city,VA
G51590,Danville city,VA
G51595,Emporia city,VA
G51600,Fairfax city,VA
G51610,Falls Church city,VA
G51620,Franklin city,VA
G51630,Fredericksburg city,VA
G51640,Galax city,VA
G51650,Hampton city,VA
G51660,Harrisonburg city,VA
G51670,Hopewell city,VA
G51678,Lexington city,VA
G51680,Lynchburg city,VA
G51683,Manassas city,VA
G51685,Manassas Park city,VA
G51690,Martinsville city,VA
G51700,Newport News city,VA
G51710,Norfolk city,VA
G51720,Norton city,VA
G51730,Petersburg city,VA
G51735,Poquoson city,VA
G51740,Portsmouth city,VA
G51750,Radford city,VA
G51760,Richmond city,VA
G51770,Roanoke city,VA
G51775,Salem city,VA
G51790,Staunton city,VA
G51800,Suffolk city,VA
G51810,Virginia Beach city,VA
G51820,Waynesboro city,VA
G51830,Williamsburg city,VA
G51840,Winchester city,VA
G53001,Adams County,WA
G53003,Asotin County,WA
G53005,Benton County,WA
G53007,Chelan County,WA
G53009,Clallam County,WA
G53011,Clark County,WA
G53013,Columbia County,WA
G53015,Cowlitz County,WA
G53017,Douglas County,WA
G53019,Ferry County,WA
G53021,Franklin County,WA
G53023,Garfield County,WA
G53025,Grant County,WA
G53027,Grays Harbor County,WA
G53029,Island County,WA
G53031,Jefferson County,WA
G53033,King County,WA
G53035,Kitsap County,WA
G53037,Kittitas County,WA
G53039,Klickitat County,WA
G53041,Lewis County,WA
G53043,Lincoln County,WA
G53045,Mason County,WA
G53047,Okanogan County,WA
G53049,Pacific County,WA
G53051,Pend Oreille County,WA
G53053,Pierce County,WA
G53055,San Juan County,WA
G53057,Skagit County,WA
G53059,Skamania County,WA
G53061,Snohomish County,WA
G53063,Spokane County,WA
G53065,Stevens County,WA
G53067,Thurston County,WA
G53069,Wahkiakum County,WA
G53071,Walla Walla County,WA
G53073,Whatcom County,WA
G53075,Whitman County,WA
G53077,Yakima County,WA
G54001,Barbour County,WV
G54003,Berkeley County,WV
G54005,Boone County,WV
G54007,Braxton County,WV
G54009,Brooke County,WV
G54011,Cabell County,WV
G54013,Calhoun County,WV
G54015,Clay County,WV
G54017,Doddridge County,WV
G54019,Fayette County,WV
G54021,Gilmer County,WV
G54023,Grant County,WV
G54025,Greenbrier County,WV
G54027,Hampshire County,WV
G54029,Hancock County,WV
G54031,Hardy County,WV
G54033,Harrison County,WV
G54035,Jackson County,WV
G54037,Jefferson County,WV
G54039,Kanawha County,WV
G54041,Lewis County,WV
G54043,Lincoln County,WV
G54045,Logan County,WV
G54047,McDowell County,WV
G54049,Marion County,WV
G54051,Marshall County,WV
G54053,Mason County,WV
G54055,Mercer County,WV
G54057,Mineral County,WV
G54059,Mingo County,WV
G54061,Monongalia County,WV
G54063,Monroe County,WV
G54065,Morgan County,WV
G54067,Nicholas County,WV
G54069,Ohio County,WV
G54071,Pendleton County,WV
G54073,Pleasants County,WV
G54075,Pocahontas County,WV
G54077,Preston County,WV
G54079,Putnam County,WV
G54081,Raleigh County,WV
G54083,Randolph County,WV
G54085,Ritchie County,WV
G54087,Roane County,WV
G54089,Summers County,WV
G54091,Taylor County,WV
G54093,Tucker County,WV
G54095,Tyler County,WV
G54097,Upshur County,WV
G54099,Wayne County,WV
G54101,Webster County,WV
G54103,Wetzel County,WV
G54105,Wirt County,WV
G54107,Wood County,WV
G54109,Wyoming County,WV
G55001,Adams County,WI
G55003,Ashland County,WI
G55005,Barron County,WI
G55007,Bayfield County,WI
G55009,Brown County,WI
G55011,Buffalo County,WI
G55013,Burnett County,WI
G55015,Calumet County,WI
G55017,Chippewa County,WI
G55019,Clark County,WI
G55021,Columbia County,WI
G55023,Crawford County,WI
G55025,Dane County,WI
G55027,Dodge County,WI
G55029,Door County,WI
G55031,Douglas County,WI
G55033,Dunn County,WI
G55035,Eau Claire County,WI
G55037,Florence County,WI
G55039,Fond du Lac County,WI
G55041,Forest County,WI
G55043,Grant County,WI
G55045,Green County,WI
G55047,Green Lake County,WI
G55049,Iowa County,WI
G55051,Iron County,WI
G55053,Jackson County,WI
G55055,Jefferson County,WI
G55057,Juneau County,WI
G55059,Kenosha County,WI
G55061,Kewaunee County,WI
G55063,La Crosse County,WI
G55065,Lafayette County,WI
G55067,Langlade County,WI
G55069,Lincoln County,WI
G55071,Manitowoc County,WI
G55073,Marathon County,WI
G55075,Marinette County,WI
G55077,Marquette County,WI
G55078,Menominee County,WI
G55079,Milwaukee County,WI
G55081,Monroe County,WI
G55083,Oconto County,WI
G55085,Oneida County,WI
G55087,Outagamie County,WI
G55089,Ozaukee County,WI
G55091,Pepin County,WI
G55093,Pierce County,WI
G55095,Polk County,WI
G55097,Portage County,WI
G55099,Price County,WI
G55101,Racine County,WI
G55103,Richland County,WI
G55105,Rock County,WI
G55107,Rusk County,WI
G55109,St. Croix County,WI
G55111,Sauk County,WI
G55113,Sawyer County,WI
G55115,Shawano County,WI
G55117,Sheboygan County,WI
G55119,Taylor County,WI
G55121,Trempealeau County,WI
G55123,Vernon County,WI
G55125,Vilas County,WI
G55127,Walworth County,WI
G55129,Washburn County,WI
G55131,Washington County,WI
G55133,Waukesha County,WI
G55135,Waupaca County,WI
G55137,Waushara County,WI
G55139,Winnebago County,WI
G55141,Wood County,WI
G56001,Albany County,WY
G56003,Big Horn County,WY
G56005,Campbell County,WY
G56007,Carbon County,WY
G56009,Converse County,WY
G56011,Crook County,WY
G56013,Fremont County,WY
G56015,Goshen County,WY
G56017,Hot Springs County,WY
G56019,Johnson County,WY
G56021,Laramie County,WY
G56023,Lincoln County,WY
G56025,Natrona County,WY
G56027,Niobrara County,WY
G56029,Park County,WY
G56031,Platte County,WY
G56033,Sheridan County,WY
G56035,Sublette County,WY
G56037,Sweetwater County,WY
G56039,Teton County,WY
G56041,Uinta County,WY
G56043,Washakie County,WY
G56045,Weston County,WY
