id,name,state,time_zone
G2600230,Branch County,MI,EasternPrevailing
G2600250,Calhoun County,MI,EasternPrevailing
G2600270,Cass County,MI,EasternPrevailing
G2600290,Charlevoix County,MI,EasternPrevailing
G2600310,Cheboygan County,MI,EasternPrevailing
G2600330,Chippewa County,MI,EasternPrevailing
G2600350,Clare County,MI,EasternPrevailing
G2600370,Clinton County,MI,EasternPrevailing
G2600390,Crawford County,MI,EasternPrevailing
G2600410,Delta County,MI,EasternPrevailing
G2600430,Dickinson County,MI,CentralPrevailing
G2600450,Eaton County,MI,EasternPrevailing
G2600470,Emmet County,MI,EasternPrevailing
G2600490,Genesee County,MI,EasternPrevailing
G2600510,Gladwin County,MI,EasternPrevailing
G2600530,Gogebic County,MI,CentralPrevailing
G2600550,Grand Traverse County,MI,EasternPrevailing
G2600570,Gratiot County,MI,EasternPrevailing
G2600590,Hillsdale County,MI,EasternPrevailing
G2600610,Houghton County,MI,EasternPrevailing
G2600630,Huron County,MI,EasternPrevailing
G2600650,Ingham County,MI,EasternPrevailing
G2600670,Ionia County,MI,EasternPrevailing
G2600690,Iosco County,MI,EasternPrevailing
G2600710,Iron County,MI,CentralPrevailing
G2600730,Isabella County,MI,EasternPrevailing
G2600750,Jackson County,MI,EasternPrevailing
G2600770,Kalamazoo County,MI,EasternPrevailing
G2600790,Kalkaska County,MI,EasternPrevailing
G2600810,Kent County,MI,EasternPrevailing
G2600830,Keweenaw County,MI,EasternPrevailing
G2600850,Lake County,MI,EasternPrevailing
G2600870,Lapeer County,MI,EasternPrevailing
G2600890,Leelanau County,MI,EasternPrevailing
G2600910,Lenawee County,MI,EasternPrevailing
G2600930,Livingston County,MI,EasternPrevailing
G2600950,Luce County,MI,EasternPrevailing
G2600970,Mackinac County,MI,EasternPrevailing
G2600990,Macomb County,MI,EasternPrevailing
G2601010,Manistee County,MI,EasternPrevailing
G2601030,Marquette County,MI,EasternPrevailing
G2601050,Mason County,MI,EasternPrevailing
G2601070,Mecosta County,MI,EasternPrevailing
G2601090,Menominee County,MI,CentralPrevailing
G2601110,Midland County,MI,EasternPrevailing
G2601130,Missaukee County,MI,EasternPrevailing
G2601150,Monroe County,MI,EasternPrevailing
G2601170,Montcalm County,MI,EasternPrevailing
G2601190,Montmorency County,MI,EasternPrevailing
G2601210,Muskegon County,MI,EasternPrevailing
G2601230,Newaygo County,MI,EasternPrevailing
G2601250,Oakland County,MI,EasternPrevailing
G2601270,Oceana County,MI,EasternPrevailing
G2601290,Ogemaw County,MI,EasternPrevailing
G2601310,Ontonagon County,MI,EasternPrevailing
G2601330,Osceola County,MI,EasternPrevailing
G2601350,Oscoda County,MI,EasternPrevailing
G2601370,Otsego County,MI,EasternPrevailing
G2601390,Ottawa County,MI,EasternPrevailing
G2601410,Presque Isle County,MI,EasternPrevailing
G2601430,Roscommon County,MI,EasternPrevailing
G2601450,Saginaw County,MI,EasternPrevailing
G2601470,St. Clair County,MI,EasternPrevailing
G2601490,St. Joseph County,MI,EasternPrevailing
G2601510,Sanilac County,MI,EasternPrevailing
G2601530,Schoolcraft County,MI,EasternPrevailing
G2601550,Shiawassee County,MI,EasternPrevailing
G2601570,Tuscola County,MI,EasternPrevailing
G2601590,Van Buren County,MI,EasternPrevailing
G2601610,Washtenaw County,MI,EasternPrevailing
G2601630,Wayne County,MI,EasternPrevailing
G2601650,Wexford County,MI,EasternPrevailing
G2700010,Aitkin County,MN,CentralPrevailing
G2700030,Anoka County,MN,CentralPrevailing
G2700050,Becker County,MN,CentralPrevailing
G2700070,Beltrami County,MN,CentralPrevailing
G2700090,Benton County,MN,CentralPrevailing
G2700110,Big Stone County,MN,CentralPrevailing
G2700130,Blue Earth County,MN,CentralPrevailing
G2700150,Brown County,MN,CentralPrevailing
G2700170,Carlton County,MN,CentralPrevailing
G2700190,Carver County,MN,CentralPrevailing
G2700210,Cass County,MN,CentralPrevailing
G2700230,Chippewa County,MN,CentralPrevailing
G2700250,Chisago County,MN,CentralPrevailing
G2700270,Clay County,MN,CentralPrevailing
G2700290,Clearwater County,MN,CentralPrevailing
G2700310,Cook County,MN,CentralPrevailing
G2700330,Cottonwood County,MN,CentralPrevailing
G2700350,Crow Wing County,MN,CentralPrevailing
G2700370,Dakota County,MN,CentralPrevailing
G2700390,Dodge County,MN,CentralPrevailing
G2700410,Douglas County,MN,CentralPrevailing
G2700430,Faribault County,MN,CentralPrevailing
G2700450,Fillmore County,MN,CentralPrevailing
G2700470,Freeborn County,MN,CentralPrevailing
G2700490,Goodhue County,MN,CentralPrevailing
G2700510,Grant County,MN,CentralPrevailing
G2700530,Hennepin County,MN,CentralPrevailing
G2700550,Houston County,MN,CentralPrevailing
G2700570,Hubbard County,MN,CentralPrevailing
G2700590,Isanti County,MN,CentralPrevailing
G2700610,Itasca County,MN,CentralPrevailing
G2700630,Jackson County,MN,CentralPrevailing
G2700650,Kanabec County,MN,CentralPrevailing
G2700670,Kandiyohi County,MN,CentralPrevailing
G2700690,Kittson County,MN,CentralPrevailing
G2700710,Koochiching County,MN,CentralPrevailing
G2700730,Lac qui Parle County,MN,CentralPrevailing
G2700750,Lake County,MN,CentralPrevailing
G2700770,Lake of the Woods County,MN,CentralPrevailing
G2700790,Le Sueur County,MN,CentralPrevailing
G2700810,Lincoln County,MN,CentralPrevailing
G2700830,Lyon County,MN,CentralPrevailing
G2700850,McLeod County,MN,CentralPrevailing
G2700870,Mahnomen County,MN,CentralPrevailing
G2700890,Marshall County,MN,CentralPrevailing
G2700910,Martin County,MN,CentralPrevailing
G2700930,Meeker County,MN,CentralPrevailing
G2700950,Mille Lacs County,MN,CentralPrevailing
G2700970,Morrison County,MN,CentralPrevailing
G2700990,Mower County,MN,CentralPrevailing
G2701010,Murray County,MN,CentralPrevailing
G2701030,Nicollet County,MN,CentralPrevailing
G2701050,Nobles County,MN,CentralPrevailing
G2701070,Norman County,MN,CentralPrevailing
G2701090,Olmsted County,MN,CentralPrevailing
G2701110,Otter Tail County,MN,CentralPrevailing
G2701130,Pennington County,MN,CentralPrevailing
G2701150,Pine County,MN,CentralPrevailing
G2701170,Pipestone County,MN,CentralPrevailing
G2701190,Polk County,MN,CentralPrevailing
G2701210,Pope County,MN,CentralPrevailing
G2701230,Ramsey County,MN,CentralPrevailing
G2701250,Red Lake County,MN,CentralPrevailing
G2701270,Redwood County,MN,CentralPrevailing
G2701290,Renville County,MN,CentralPrevailing
G2701310,Rice County,MN,CentralPrevailing
G2701330,Rock County,MN,CentralPrevailing
G2701350,Roseau County,MN,CentralPrevailing
G2701370,St. Louis County,MN,CentralPrevailing
G2701390,Scott County,MN,CentralPrevailing
G2701410,Sherburne County,MN,CentralPrevailing
G2701430,Sibley County,MN,CentralPrevailing
G2701450,Stearns County,MN,CentralPrevailing
G2701470,Steele County,MN,CentralPrevailing
G2701490,Stevens County,MN,CentralPrevailing
G2701510,Swift County,MN,CentralPrevailing
G2701530,Todd County,MN,CentralPrevailing
G2701550,Traverse County,MN,CentralPrevailing
G2701570,Wabasha County,MN,CentralPrevailing
G2701590,Wadena County,MN,CentralPrevailing
G2701610,Waseca County,MN,CentralPrevailing
G2701630,Washington County,MN,CentralPrevailing
G2701650,Watonwan County,MN,CentralPrevailing
G2701670,Wilkin County,MN,CentralPrevailing
G2701690,Winona County,MN,CentralPrevailing
G2701710,Wright County,MN,CentralPrevailing
G2701730,Yellow Medicine County,MN,CentralPrevailing
G2800010,Adams County,MS,CentralPrevailing
G2800030,Alcorn County,MS,CentralPrevailing
G2800050,Amite County,MS,CentralPrevailing
G2800070,Attala County,MS,CentralPrevailing
G2800090,Benton County,MS,CentralPrevailing
G2800110,Bolivar County,MS,CentralPrevailing
G2800130,Calhoun County,MS,CentralPrevailing
G2800150,Carroll County,MS,CentralPrevailing
G2800170,Chickasaw County,MS,CentralPrevailing
G2800190,Choctaw County,MS,CentralPrevailing
G2800210,Claiborne County,MS,CentralPrevailing
G2800230,Clarke County,MS,CentralPrevailing
G2800250,Clay County,MS,CentralPrevailing
G2800270,Coahoma County,MS,CentralPrevailing
G2800290,Copiah County,MS,CentralPrevailing
G2800310,Covington County,MS,CentralPrevailing
G2800330,DeSoto County,MS,CentralPrevailing
G2800350,Forrest County,MS,CentralPrevailing
G2800370,Franklin County,MS,CentralPrevailing
G2800390,George County,MS,CentralPrevailing
G2800410,Greene County,MS,CentralPrevailing
G2800430,Grenada County,MS,CentralPrevailing
G2800450,Hancock County,MS,CentralPrevailing
G2800470,Harrison County,MS,CentralPrevailing
G2800490,Hinds County,MS,CentralPrevailing
G2800510,Holmes County,MS,CentralPrevailing
G2800530,Humphreys County,MS,CentralPrevailing
G2800550,Issaquena County,MS,CentralPrevailing
G2800570,Itawamba County,MS,CentralPrevailing
G2800590,Jackson County,MS,CentralPrevailing
G2800610,Jasper County,MS,CentralPrevailing
G2800630,Jefferson County,MS,CentralPrevailing
G2800650,Jefferson Davis County,MS,CentralPrevailing
G2800670,Jones County,MS,CentralPrevailing
G2800690,Kemper County,MS,CentralPrevailing
G2800710,Lafayette County,MS,CentralPrevailing
G2800730,Lamar County,MS,CentralPrevailing
G2800750,Lauderdale County,MS,CentralPrevailing
G2800770,Lawrence County,MS,CentralPrevailing
G2800790,Leake County,MS,CentralPrevailing
G2800810,Lee County,MS,CentralPrevailing
G2800830,Leflore County,MS,CentralPrevailing
G2800850,Lincoln County,MS,CentralPrevailing
G2800870,Lowndes County,MS,CentralPrevailing
G2800890,Madison County,MS,CentralPrevailing
G2800910,Marion County,MS,CentralPrevailing
G2800930,Marshall County,MS,CentralPrevailing
G2800950,Monroe County,MS,CentralPrevailing
G2800970,Montgomery County,MS,CentralPrevailing
G2800990,Neshoba County,MS,CentralPrevailing
G2801010,Newton County,MS,CentralPrevailing
G2801030,Noxubee County,MS,CentralPrevailing
G2801050,Oktibbeha County,MS,CentralPrevailing
G2801070,Panola County,MS,CentralPrevailing
G2801090,Pearl River County,MS,CentralPrevailing
G2801110,Perry County,MS,CentralPrevailing
G2801130,Pike County,MS,CentralPrevailing
G2801150,Pontotoc County,MS,CentralPrevailing
G2801170,Prentiss County,MS,CentralPrevailing
G2801190,Quitman County,MS,CentralPrevailing
G2801210,Rankin County,MS,CentralPrevailing
G2801230,Scott County,MS,CentralPrevailing
G2801250,Sharkey County,MS,CentralPrevailing
G2801270,Simpson County,MS,CentralPrevailing
G2801290,Smith County,MS,CentralPrevailing
G2801310,Stone County,MS,CentralPrevailing
G2801330,Sunflower County,MS,CentralPrevailing
G2801350,Tallahatchie County,MS,CentralPrevailing
G2801370,Tate County,MS,CentralPrevailing
G2801390,Tippah County,MS,CentralPrevailing
G2801410,Tishomingo County,MS,CentralPrevailing
G2801430,Tunica County,MS,CentralPrevailing
G2801450,Union County,MS,CentralPrevailing
G2801470,Walthall County,MS,CentralPrevailing
G2801490,Warren County,MS,CentralPrevailing
G2801510,Washington County,MS,CentralPrevailing
G2801530,Wayne County,MS,CentralPrevailing
G2801550,Webster County,MS,CentralPrevailing
G2801570,Wilkinson County,MS,CentralPrevailing
G2801590,Winston County,MS,CentralPrevailing
G2801610,Yalobusha County,MS,CentralPrevailing
G2801630,Yazoo County,MS,CentralPrevailing
G2900010,Adair County,MO,CentralPrevailing
G2900030,Andrew County,MO,CentralPrevailing
G2900050,Atchison County,MO,CentralPrevailing
G2900070,Audrain County,MO,CentralPrevailing
G2900090,Barry County,MO,CentralPrevailing
G2900110,Barton County,MO,CentralPrevailing
G2900130,Bates County,MO,CentralPrevailing
G2900150,Benton County,MO,CentralPrevailing
G2900170,Bollinger County,MO,CentralPrevailing
G2900190,Boone County,MO,CentralPrevailing
G2900210,Buchanan County,MO,CentralPrevailing
G2900230,Butler County,MO,CentralPrevailing
G2900250,Caldwell County,MO,CentralPrevailing
G2900270,Callaway County,MO,CentralPrevailing
G2900290,Camden County,MO,CentralPrevailing
G2900310,Cape Girardeau County,MO,CentralPrevailing
G2900330,Carroll County,MO,CentralPrevailing
G2900350,Carter County,MO,CentralPrevailing
G2900370,Cass County,MO,CentralPrevailing
G2900390,Cedar County,MO,CentralPrevailing
G2900410,Chariton County,MO,CentralPrevailing
G2900430,Christian County,MO,CentralPrevailing
G2900450,Clark County,MO,CentralPrevailing
G2900470,Clay County,MO,CentralPrevailing
G2900490,Clinton County,MO,CentralPrevailing
G2900510,Cole County,MO,CentralPrevailing
G2900530,Cooper County,MO,CentralPrevailing
G2900550,Crawford County,MO,CentralPrevailing
G2900570,Dade County,MO,CentralPrevailing
G2900590,Dallas County,MO,CentralPrevailing
G2900610,Daviess County,MO,CentralPrevailing
G2900630,DeKalb County,MO,CentralPrevailing
G2900650,Dent County,MO,CentralPrevailing
G2900670,Douglas County,MO,CentralPrevailing
G2900690,Dunklin County,MO,CentralPrevailing
G2900710,Franklin County,MO,CentralPrevailing
G2900730,Gasconade County,MO,CentralPrevailing
G2900750,Gentry County,MO,CentralPrevailing
G2900770,Greene County,MO,CentralPrevailing
G2900790,Grundy County,MO,CentralPrevailing
G2900810,Harrison County,MO,CentralPrevailing
G2900830,Henry County,MO,CentralPrevailing
G2900850,Hickory County,MO,CentralPrevailing
G2900870,Holt County,MO,CentralPrevailing
G2900890,Howard County,MO,CentralPrevailing
G2900910,Howell County,MO,CentralPrevailing
G2900930,Iron County,MO,CentralPrevailing
G2900950,Jackson County,MO,CentralPrevailing
G2900970,Jasper County,MO,CentralPrevailing
G2900990,Jefferson County,MO,CentralPrevailing
G2901010,Johnson County,MO,CentralPrevailing
G2901030,Knox County,MO,CentralPrevailing
G2901050,Laclede County,MO,CentralPrevailing
G2901070,Lafayette County,MO,CentralPrevailing
G2901090,Lawrence County,MO,CentralPrevailing
G2901110,Lewis County,MO,CentralPrevailing
G2901130,Lincoln County,MO,CentralPrevailing
G2901150,Linn County,MO,CentralPrevailing
G2901170,Livingston County,MO,CentralPrevailing
G2901190,McDonald County,MO,CentralPrevailing
G2901210,Macon County,MO,CentralPrevailing
G2901230,Madison County,MO,CentralPrevailing
G2901250,Maries County,MO,CentralPrevailing
G2901270,Marion County,MO,CentralPrevailing
G2901290,Mercer County,MO,CentralPrevailing
G2901310,Miller County,MO,CentralPrevailing
G2901330,Mississippi County,MO,CentralPrevailing
G2901350,Moniteau County,MO,CentralPrevailing
G2901370,Monroe County,MO,CentralPrevailing
G2901390,Montgomery County,MO,CentralPrevailing
G2901410,Morgan County,MO,CentralPrevailing
G2901430,New Madrid County,MO,CentralPrevailing
G2901450,Newton County,MO,CentralPrevailing
G2901470,Nodaway County,MO,CentralPrevailing
G2901490,Oregon County,MO,CentralPrevailing
G2901510,Osage County,MO,CentralPrevailing
G2901530,Ozark County,MO,CentralPrevailing
G2901550,Pemiscot County,MO,CentralPrevailing
G2901570,Perry County,MO,CentralPrevailing
G2901590,Pettis County,MO,CentralPrevailing
G2901610,Phelps County,MO,CentralPrevailing
G2901630,Pike County,MO,CentralPrevailing
G2901650,Platte County,MO,CentralPrevailing
G2901670,Polk County,MO,CentralPrevailing
G2901690,Pulaski County,MO,CentralPrevailing
G2901710,Putnam County,MO,CentralPrevailing
G2901730,Ralls County,MO,CentralPrevailing
G2901750,Randolph County,MO,CentralPrevailing
G2901770,Ray County,MO,CentralPrevailing
G2901790,Reynolds County,MO,CentralPrevailing
G2901810,Ripley County,MO,CentralPrevailing
G2901830,St. Charles County,MO,CentralPrevailing
G2901850,St. Clair County,MO,CentralPrevailing
G2901860,Ste. Genevieve County,MO,CentralPrevailing
G2901870,St. Francois County,MO,CentralPrevailing
G2901890,St. Louis County,MO,CentralPrevailing
G2901950,Saline County,MO,CentralPrevailing
G2901970,Schuyler County,MO,CentralPrevailing
G2901990,Scotland County,MO,CentralPrevailing
G2902010,Scott County,MO,CentralPrevailing
G2902030,Shannon County,MO,CentralPrevailing
G2902050,Shelby County,MO,CentralPrevailing
G2902070,Stoddard County,MO,CentralPrevailing
G2902090,Stone County,MO,CentralPrevailing
G2902110,Sullivan County,MO,CentralPrevailing
G2902130,Taney County,MO,CentralPrevailing
G2902150,Texas County,MO,CentralPrevailing
G2902170,Vernon County,MO,CentralPrevailing
G2902190,Warren County,MO,CentralPrevailing
G2902210,Washington County,MO,CentralPrevailing
G2902230,Wayne County,MO,CentralPrevailing
G2902250,Webster County,MO,CentralPrevailing
G2902270,Worth County,MO,CentralPrevailing
G2902290,Wright County,MO,CentralPrevailing
G2905100,St. Louis city,MO,CentralPrevailing
G3000010,Beaverhead County,MT,MountainPrevailing
G3000030,Big Horn County,MT,MountainPrevailing
G3000050,Blaine County,MT,MountainPrevailing
G3000070,Broadwater County,MT,MountainPrevailing
G3000090,Carbon County,MT,MountainPrevailing
G3000110,Carter County,MT,MountainPrevailing
G3000130,Cascade County,MT,MountainPrevailing
G3000150,Chouteau County,MT,MountainPrevailing
G3000170,Custer County,MT,MountainPrevailing
G3000190,Daniels County,MT,MountainPrevailing
G3000210,Dawson County,MT,MountainPrevailing
G3000230,Deer Lodge County,MT,MountainPrevailing
G3000250,Fallon County,MT,MountainPrevailing
G3000270,Fergus County,MT,MountainPrevailing
G3000290,Flathead County,MT,MountainPrevailing
G3000310,Gallatin County,MT,MountainPrevailing
G3000330,Garfield County,MT,MountainPrevailing
G3000350,Glacier County,MT,MountainPrevailing
G3000370,Golden Valley County,MT,MountainPrevailing
G3000390,Granite County,MT,MountainPrevailing
G3000410,Hill County,MT,MountainPrevailing
G3000430,Jefferson County,MT,MountainPrevailing
G3000450,Judith Basin County,MT,MountainPrevailing
G3000470,Lake County,MT,MountainPrevailing
G3000490,Lewis and Clark County,MT,MountainPrevailing
G3000510,Liberty County,MT,MountainPrevailing
G3000530,Lincoln County,MT,MountainPrevailing
G3000550,McCone County,MT,MountainPrevailing
G3000570,Madison County,MT,MountainPrevailing
G3000590,Meagher County,MT,MountainPrevailing
G3000610,Mineral County,MT,MountainPrevailing
G3000630,Missoula County,MT,MountainPrevailing
G3000650,Musselshell County,MT,MountainPrevailing
G3000670,Park County,MT,MountainPrevailing
G3000690,Petroleum County,MT,MountainPrevailing
G3000710,Phillips County,MT,MountainPrevailing
G3000730,Pondera County,MT,MountainPrevailing
G3000750,Powder River County,MT,MountainPrevailing
G3000770,Powell County,MT,MountainPrevailing
G3000790,Prairie County,MT,MountainPrevailing
G3000810,Ravalli County,MT,MountainPrevailing
G3000830,Richland County,MT,MountainPrevailing
G3000850,Roosevelt County,MT,MountainPrevailing
G3000870,Rosebud County,MT,MountainPrevailing
G3000890,Sanders County,MT,MountainPrevailing
G3000910,Sheridan County,MT,MountainPrevailing
G3000930,Silver Bow County,MT,MountainPrevailing
G3000950,Stillwater County,MT,MountainPrevailing
G3000970,Sweet Grass County,MT,MountainPrevailing
G3000990,Teton County,MT,MountainPrevailing
G3001010,Toole County,MT,MountainPrevailing
G3001030,Treasure County,MT,MountainPrevailing
G3001050,Valley County,MT,MountainPrevailing
G3001070,Wheatland County,MT,MountainPrevailing
G3001090,Wibaux County,MT,MountainPrevailing
G3001110,Yellowstone County,MT,MountainPrevailing
G3100010,Adams County,NE,CentralPrevailing
G3100030,Antelope County,NE,CentralPrevailing
G3100050,Arthur County,NE,MountainPrevailing
G3100070,Banner County,NE,MountainPrevailing
G3100090,Blaine County,NE,CentralPrevailing
G3100110,Boone County,NE,CentralPrevailing
G3100130,Box Butte County,NE,MountainPrevailing
G3100150,Boyd County,NE,CentralPrevailing
G3100170,Brown County,NE,CentralPrevailing
G3100190,Buffalo County,NE,CentralPrevailing
G3100210,Burt County,NE,CentralPrevailing
G3100230,Butler County,NE,CentralPrevailing
G3100250,Cass County,NE,CentralPrevailing
G3100270,Cedar County,NE,CentralPrevailing
G3100290,Chase County,NE,MountainPrevailing
G3100310,Cherry County,NE,CentralPrevailing
G3100330,Cheyenne County,NE,MountainPrevailing
G3100350,Clay County,NE,CentralPrevailing
G3100370,Colfax County,NE,CentralPrevailing
G3100390,Cuming County,NE,CentralPrevailing
G3100410,Custer County,NE,CentralPrevailing
G3100430,Dakota County,NE,CentralPrevailing
G3100450,Dawes County,NE,MountainPrevailing
G3100470,Dawson County,NE,CentralPrevailing
G3100490,Deuel County,NE,MountainPrevailing
G3100510,Dixon County,NE,CentralPrevailing
G3100530,Dodge County,NE,CentralPrevailing
G3100550,Douglas County,NE,CentralPrevailing
G3100570,Dundy County,NE,MountainPrevailing
G3100590,Fillmore County,NE,CentralPrevailing
G3100610,Franklin County,NE,CentralPrevailing
G3100630,Frontier County,NE,CentralPrevailing
G3100650,Furnas County,NE,CentralPrevailing
G3100670,Gage County,NE,CentralPrevailing
G3100690,Garden County,NE,MountainPrevailing
G3100710,Garfield County,NE,CentralPrevailing
G3100730,Gosper County,NE,CentralPrevailing
G3100750,Grant County,NE,MountainPrevailing
G3100770,Greeley County,NE,CentralPrevailing
G3100790,Hall County,NE,CentralPrevailing
G3100810,Hamilton County,NE,CentralPrevailing
G3100830,Harlan County,NE,CentralPrevailing
G3100850,Hayes County,NE,CentralPrevailing
G3100870,Hitchcock County,NE,CentralPrevailing
G3100890,Holt County,NE,CentralPrevailing
G3100910,Hooker County,NE,MountainPrevailing
G3100930,Howard County,NE,CentralPrevailing
G3100950,Jefferson County,NE,CentralPrevailing
G3100970,Johnson County,NE,CentralPrevailing
G3100990,Kearney County,NE,CentralPrevailing
G3101010,Keith County,NE,MountainPrevailing
G3101030,Keya Paha County,NE,CentralPrevailing
G3101050,Kimball County,NE,MountainPrevailing
G3101070,Knox County,NE,CentralPrevailing
G3101090,Lancaster County,NE,CentralPrevailing
G3101110,Lincoln County,NE,CentralPrevailing
G3101130,Logan County,NE,CentralPrevailing
G3101150,Loup County,NE,CentralPrevailing
G3101170,McPherson County,NE,CentralPrevailing
G3101190,Madison County,NE,CentralPrevailing
G3101210,Merrick County,NE,CentralPrevailing
G3101230,Morrill County,NE,MountainPrevailing
G3101250,Nance County,NE,CentralPrevailing
G3101270,Nemaha County,NE,CentralPrevailing
G3101290,Nuckolls County,NE,CentralPrevailing
G3101310,Otoe County,NE,CentralPrevailing
G3101330,Pawnee County,NE,CentralPrevailing
G3101350,Perkins County,NE,MountainPrevailing
G3101370,Phelps County,NE,CentralPrevailing
G3101390,Pierce County,NE,CentralPrevailing
G3101410,Platte County,NE,CentralPrevailing
G3101430,Polk County,NE,CentralPrevailing
G3101450,Red Willow County,NE,CentralPrevailing
G3101470,Richardson County,NE,CentralPrevailing
G3101490,Rock County,NE,CentralPrevailing
G3101510,Saline County,NE,CentralPrevailing
G3101530,Sarpy County,NE,CentralPrevailing
G3101550,Saunders County,NE,CentralPrevailing
G3101570,Scotts Bluff County,NE,MountainPrevailing
G3101590,Seward County,NE,CentralPrevailing
G3101610,Sheridan County,NE,MountainPrevailing
G3101630,Sherman County,NE,CentralPrevailing
G3101650,Sioux County,NE,MountainPrevailing
G3101670,Stanton County,NE,CentralPrevailing
G3101690,Thayer County,NE,CentralPrevailing
G3101710,Thomas County,NE,CentralPrevailing
G3101730,Thurston County,NE,CentralPrevailing
G3101750,Valley County,NE,CentralPrevailing
G3101770,Washington County,NE,CentralPrevailing
G3101790,Wayne County,NE,CentralPrevailing
G3101810,Webster County,NE,CentralPrevailing
G3101830,Wheeler County,NE,CentralPrevailing
G3101850,York County,NE,CentralPrevailing
G3200010,Churchill County,NV,PacificPrevailing
G3200030,Clark County,NV,PacificPrevailing
G3200050,Douglas County,NV,PacificPrevailing
G3200070,Elko County,NV,PacificPrevailing
G3200090,Esmeralda County,NV,PacificPrevailing
G3200110,Eureka County,NV,PacificPrevailing
G3200130,Humboldt County,NV,PacificPrevailing
G3200150,Lander County,NV,PacificPrevailing
G3200170,Lincoln County,NV,PacificPrevailing
G3200190,Lyon County,NV,PacificPrevailing
G3200210,Mineral County,NV,PacificPrevailing
G3200230,Nye County,NV,PacificPrevailing
G3200270,Pershing County,NV,PacificPrevailing
G3200290,Storey County,NV,PacificPrevailing
G3200310,Washoe County,NV,PacificPrevailing
G3200330,White Pine County,NV,PacificPrevailing
G3205100,Carson City,NV,PacificPrevailing
G3300010,Belknap County,NH,EasternPrevailing
G3300030,Carroll County,NH,EasternPrevailing
G3300050,Cheshire County,NH,EasternPrevailing
G3300070,Coos County,NH,EasternPrevailing
G3300090,Grafton County,NH,EasternPrevailing
G3300110,Hillsborough County,NH,EasternPrevailing
G3300130,Merrimack County,NH,EasternPrevailing
G3300150,Rockingham County,NH,EasternPrevailing
G3300170,Strafford County,NH,EasternPrevailing
G3300190,Sullivan County,NH,EasternPrevailing
G3400010,Atlantic County,NJ,EasternPrevailing
G3400030,Bergen County,NJ,EasternPrevailing
G3400050,Burlington County,NJ,EasternPrevailing
G3400070,Camden County,NJ,EasternPrevailing
G3400090,Cape May County,NJ,EasternPrevailing
G3400110,Cumberland County,NJ,EasternPrevailing
G3400130,Essex County,NJ,EasternPrevailing
G3400150,Gloucester County,NJ,EasternPrevailing
G3400170,Hudson County,NJ,EasternPrevailing
G3400190,Hunterdon County,NJ,EasternPrevailing
G3400210,Mercer County,NJ,EasternPrevailing
G3400230,Middlesex County,NJ,EasternPrevailing
G3400250,Monmouth County,NJ,EasternPrevailing
G3400270,Morris County,NJ,EasternPrevailing
G3400290,Ocean County,NJ,EasternPrevailing
G3400310,Passaic County,NJ,EasternPrevailing
G3400330,Salem County,NJ,EasternPrevailing
G3400350,Somerset County,NJ,EasternPrevailing
G3400370,Sussex County,NJ,EasternPrevailing
G3400390,Union County,NJ,EasternPrevailing
G3400410,Warren County,NJ,EasternPrevailing
G3500010,Bernalillo County,NM,MountainPrevailing
G3500030,Catron County,NM,MountainPrevailing
G3500050,Chaves County,NM,MountainPrevailing
G3500060,Cibola County,NM,MountainPrevailing
G3500070,Colfax County,NM,MountainPrevailing
G3500090,Curry County,NM,MountainPrevailing
G3500110,De Baca County,NM,MountainPrevailing
G3500130,Dona Ana County,NM,MountainPrevailing
G3500150,Eddy County,NM,MountainPrevailing
G3500170,Grant County,NM,MountainPrevailing
G3500190,Guadalupe County,NM,MountainPrevailing
G3500210,Harding County,NM,MountainPrevailing
G3500230,Hidalgo County,NM,MountainPrevailing
G3500250,Lea County,NM,MountainPrevailing
G3500270,Lincoln County,NM,MountainPrevailing
G3500280,Los Alamos County,NM,MountainPrevailing
G3500290,Luna County,NM,MountainPrevailing
G3500310,McKinley County,NM,MountainPrevailing
G3500330,Mora County,NM,MountainPrevailing
G3500350,Otero County,NM,MountainPrevailing
G3500370,Quay County,NM,MountainPrevailing
G3500390,Rio Arriba County,NM,MountainPrevailing
G3500410,Roosevelt County,NM,MountainPrevailing
G3500430,Sandoval County,NM,MountainPrevailing
G3500450,San Juan County,NM,MountainPrevailing
G3500470,San Miguel County,NM,MountainPrevailing
G3500490,Santa Fe County,NM,MountainPrevailing
G3500510,Sierra County,NM,MountainPrevailing
G3500530,Socorro County,NM,MountainPrevailing
G3500550,Taos County,NM,MountainPrevailing
G3500570,Torrance County,NM,MountainPrevailing
G3500590,Union County,NM,MountainPrevailing
G3500610,Valencia County,NM,MountainPrevailing
G3600010,Albany County,NY,EasternPrevailing
G3600030,Allegany County,NY,EasternPrevailing
G3600050,Bronx County,NY,EasternPrevailing
G3600070,Broome County,NY,EasternPrevailing
G3600090,Cattaraugus County,NY,EasternPrevailing
G3600110,Cayuga County,NY,EasternPrevailing
G3600130,Chautauqua County,NY,EasternPrevailing
G3600150,Chemung County,NY,EasternPrevailing
G3600170,Chenango County,NY,EasternPrevailing
G3600190,Clinton County,NY,EasternPrevailing
G3600210,Columbia County,NY,EasternPrevailing
G3600230,Cortland County,NY,EasternPrevailing
G3600250,Delaware County,NY,EasternPrevailing
G3600270,Dutchess County,NY,EasternPrevailing
G3600290,Erie County,NY,EasternPrevailing
G3600310,Essex County,NY,EasternPrevailing
